Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
3/7/2017,MountGambier,13.5,29.5,0,NA,NA,ESE,41,ESE,E,30,13,72,29,1018.7,1015.8,NA,NA,17.4,28.4,No,No
3/8/2017,MountGambier,11.9,34.3,0,NA,NA,SW,35,E,NW,11,20,74,17,1016.4,1013.2,NA,1,17.8,33.4,No,No
3/9/2017,MountGambier,16.6,32.6,0,NA,NA,SSW,43,N,SW,11,31,41,31,1015.9,1014.7,NA,NA,22.6,30.4,No,No
3/10/2017,MountGambier,14.4,25.7,0,NA,NA,SSW,31,SSE,S,19,20,82,48,1018.4,1016.5,8,8,16.7,24.3,No,No
3/11/2017,MountGambier,10.5,19.8,0,NA,NA,NE,54,E,ENE,11,15,89,84,1012,1009.6,6,8,15.4,19.4,No,Yes
3/12/2017,MountGambier,13.4,24.1,10.6,NA,NA,SSW,39,NW,SSW,11,28,95,63,1003.1,1003.6,1,8,16.4,21.1,Yes,No
3/13/2017,MountGambier,15.6,21.9,0,NA,NA,S,41,SSE,S,20,28,89,68,1015.1,1016,8,8,16.8,20.9,No,No
3/14/2017,MountGambier,12.7,33.2,0,NA,NA,SSW,35,NE,NE,13,11,90,27,1017.9,1014.9,NA,NA,17.3,31.9,No,No
3/15/2017,MountGambier,17.3,34.1,0,NA,NA,N,65,NE,N,28,28,51,26,1013.3,1008.1,NA,NA,23.2,32,No,No
3/16/2017,MountGambier,14.9,20.9,0,NA,NA,WSW,52,WSW,SW,28,31,67,55,1012.1,1015.5,8,8,17.4,18.7,No,No
3/17/2017,MountGambier,5.4,23.8,0,NA,NA,S,48,SSE,SE,11,15,76,37,1024.9,1023.9,NA,NA,14.1,23.1,No,No
3/18/2017,MountGambier,5.1,32,0,NA,NA,NW,35,NNE,NW,11,9,83,20,1023.4,1020.9,NA,NA,14,30.3,No,No
3/19/2017,MountGambier,10.6,34.6,0,NA,NA,NW,39,N,NNW,13,7,53,22,1017.9,1014.4,NA,NA,20.5,34,No,No
3/20/2017,MountGambier,12.5,34.1,0,NA,NA,E,54,S,SSE,19,30,73,43,1014.7,1012.6,NA,NA,19.1,29,No,Yes
3/21/2017,MountGambier,16.9,20.6,50.8,NA,NA,SE,54,SE,SSE,35,33,97,92,1011.9,1011.7,7,8,17.4,19.6,Yes,Yes
3/22/2017,MountGambier,15.5,20.8,5.8,NA,NA,S,48,SSE,SSE,31,31,89,68,1019.5,1019,8,6,16.2,20.4,Yes,No
3/23/2017,MountGambier,13.5,24.4,0.2,NA,NA,ESE,46,SE,ESE,19,26,89,55,1021.6,1018.9,3,1,16.5,23.2,No,No
3/24/2017,MountGambier,13.1,26.9,0,NA,NA,ESE,30,E,E,13,7,91,52,1018.2,1014.7,8,5,15.5,26.1,No,No
3/25/2017,MountGambier,15.5,25.3,0.2,NA,NA,WSW,31,NNW,SW,4,20,80,77,1012.5,1012.7,8,6,19.6,21.3,No,No
3/26/2017,MountGambier,16.5,28.4,0,NA,NA,N,31,SE,NE,11,17,79,49,1014.8,1010.7,7,6,18.4,26.1,No,No
3/27/2017,MountGambier,18.3,21.3,0,NA,NA,N,61,W,WNW,31,39,80,51,1007.6,1011,8,8,18.3,20.1,No,Yes
3/28/2017,MountGambier,10.9,21.4,1.2,NA,NA,W,44,NNW,WNW,13,30,90,53,1014.4,1012.2,2,4,14.1,20.2,Yes,No
3/29/2017,MountGambier,13.8,22.1,0.2,NA,NA,WSW,57,NNW,WSW,17,31,94,94,1007.7,1008.7,8,8,15.4,11.9,No,Yes
3/30/2017,MountGambier,6.4,17.1,5,NA,NA,SW,48,SW,WSW,11,20,80,71,1019.8,1021.6,7,8,11.4,13.8,Yes,No
3/31/2017,MountGambier,4.9,16.5,0.8,NA,NA,WNW,35,NNW,NW,15,17,80,61,1023.8,1020.8,8,8,11.2,16.5,No,Yes
4/1/2017,MountGambier,10.4,17,1.8,NA,NA,SSW,41,SW,SSW,15,24,71,61,1023.4,1024.8,8,8,13.6,15.2,Yes,No
4/2/2017,MountGambier,9.6,18,0,NA,NA,SSE,43,SSE,S,7,26,76,54,1031.8,1030.5,4,1,13.1,16.2,No,No
4/3/2017,MountGambier,8.2,20.1,0.4,NA,NA,ESE,35,SE,S,17,24,56,52,1032.5,1028.9,2,NA,15.7,18.4,No,No
4/4/2017,MountGambier,5.1,23.4,0,NA,NA,NA,NA,ESE,NA,4,NA,89,45,1028.9,1025.1,7,1,13.1,22.5,No,No
4/5/2017,MountGambier,8.5,26.2,0.2,NA,NA,N,31,N,NNW,17,15,57,25,1024.4,1020.3,3,1,18.4,25.4,No,No
4/6/2017,MountGambier,8.1,26.5,0,NA,NA,NNW,35,N,N,19,15,56,25,1022,1019.4,NA,1,18,26.2,No,No
4/7/2017,MountGambier,13.2,28.6,0,NA,NA,N,54,N,N,28,26,37,22,1020,1016.2,NA,NA,20.9,27.8,No,No
4/8/2017,MountGambier,10.5,24.8,0,NA,NA,W,41,NNE,WSW,20,22,60,68,1015.1,1010.9,8,NA,16.2,20.6,No,Yes
4/9/2017,MountGambier,8.3,NA,13,NA,NA,NA,NA,SW,SW,35,31,72,72,1011.1,1014.1,8,8,11.2,13.1,Yes,NA
4/10/2017,MountGambier,6.2,15.5,NA,NA,NA,S,43,S,SSW,26,24,58,92,1022.3,1023.1,8,8,13.2,12.9,NA,Yes
4/11/2017,MountGambier,10.7,16.7,1.4,NA,NA,S,28,S,S,13,15,90,70,1026.8,1025.7,8,8,14.8,16.1,Yes,No
4/12/2017,MountGambier,11.7,20,0,NA,NA,ESE,30,E,SSE,17,7,78,58,1026.6,1023.7,8,NA,13.9,19.3,No,No
4/13/2017,MountGambier,5.4,22.2,0,NA,NA,WSW,31,NNW,WSW,17,19,85,60,1024.7,1023.4,NA,NA,14.7,20.2,No,No
4/14/2017,MountGambier,6.7,18.6,0.2,NA,NA,SSE,28,SE,SSE,7,17,99,70,1025.8,1023.8,8,8,13.9,17.1,No,No
4/15/2017,MountGambier,8.8,17.8,0,NA,NA,NE,19,NNE,SSE,11,6,84,54,1022.6,1019.4,8,6,12.7,17.5,No,No
4/16/2017,MountGambier,10.3,19.5,0.2,NA,NA,SSW,28,SSW,SW,13,15,74,56,1020.5,1020,NA,1,15.8,18.9,No,No
4/17/2017,MountGambier,5.7,21.5,0,NA,NA,NE,20,ENE,SSE,11,9,90,46,1023.3,1021.4,NA,NA,13.4,21.2,No,No
4/18/2017,MountGambier,5.8,25.9,0,NA,NA,ENE,22,NE,ENE,11,15,69,31,1026.2,1024.1,NA,NA,15.1,25.4,No,No
4/19/2017,MountGambier,9.7,24.6,0,NA,NA,N,31,NNE,NNE,17,11,62,43,1024.7,1020.9,8,8,16.6,24.6,No,No
4/20/2017,MountGambier,15.9,19.3,0,NA,NA,NNW,41,ENE,E,9,13,71,96,1022.3,1020.8,8,8,17.2,14.9,No,Yes
4/21/2017,MountGambier,13.6,17.7,13.2,NA,NA,WSW,26,W,W,13,19,97,94,1020.3,1019.3,8,7,15.9,16.8,Yes,No
4/22/2017,MountGambier,15.3,18.8,0,NA,NA,SSE,26,S,S,9,15,93,85,1024,1023.3,8,8,16.6,17.6,No,No
4/23/2017,MountGambier,14.2,19.9,0.2,NA,NA,SE,28,SSE,SE,17,20,91,78,1025.9,1022.8,8,8,15.7,18.6,No,No
4/24/2017,MountGambier,11.7,16.3,0,NA,NA,ESE,17,E,ENE,11,11,96,94,1019.2,1013.9,7,8,13.4,15.4,No,Yes
4/25/2017,MountGambier,11,19,6.4,NA,NA,W,63,NW,WNW,9,24,97,91,1010.9,1007.6,2,8,15,15.1,Yes,Yes
4/26/2017,MountGambier,6.8,13.5,16.4,NA,NA,SW,65,S,SSW,13,20,89,77,1017.6,1020.2,8,6,8.3,11,Yes,Yes
4/27/2017,MountGambier,5.1,15.4,3.4,NA,NA,WSW,39,W,W,13,19,87,78,1026.1,1024.5,8,8,11.5,14.6,Yes,Yes
4/28/2017,MountGambier,10.1,17.3,3.4,NA,NA,W,46,WSW,W,20,30,96,73,1025.6,1024,8,7,14.6,17,Yes,Yes
4/29/2017,MountGambier,13.4,17.7,2.4,NA,NA,WSW,31,W,WSW,13,13,94,77,1024.6,1023.6,8,8,14.8,16.2,Yes,No
4/30/2017,MountGambier,11.5,18,0.2,NA,NA,NNW,31,N,NW,13,13,93,95,1022.1,1018.3,8,8,14,14.9,No,Yes
5/1/2017,MountGambier,12.1,15.9,3.2,NA,NA,SW,43,WNW,SW,26,26,92,68,1013.9,1015,8,8,13.1,15.2,Yes,Yes
5/2/2017,MountGambier,6.5,15.4,5.2,NA,NA,SSW,46,W,WSW,11,13,82,78,1022.9,1024.1,8,8,11.3,12.7,Yes,No
5/3/2017,MountGambier,5.4,15.9,0.6,NA,NA,W,19,NNW,WSW,11,13,89,63,1031.6,1030.3,8,8,10.6,13.7,No,No
5/4/2017,MountGambier,6.2,15.5,0,NA,NA,NNW,17,NW,NA,13,0,75,55,1032.1,1029.4,1,5,11.1,14.7,No,No
5/5/2017,MountGambier,3.9,16.2,0.2,NA,NA,N,31,N,N,15,15,86,58,1027,1022.8,6,8,9.1,15.4,No,No
5/6/2017,MountGambier,5.4,15.7,0.2,NA,NA,W,57,WSW,SW,22,33,88,56,1019.7,1022.9,8,6,13.2,13.5,No,No
5/7/2017,MountGambier,5.5,14.5,0.6,NA,NA,SSW,43,SSW,SW,13,17,81,66,1032.4,1032.1,8,8,11,12.5,No,No
5/8/2017,MountGambier,6.2,15.7,0.4,NA,NA,S,28,S,S,15,19,86,81,1034.8,1032.3,8,5,11.8,13.3,No,No
5/9/2017,MountGambier,8.4,15.1,0,NA,NA,ENE,22,E,E,13,13,76,68,1031.3,1028,8,NA,11.3,14.4,No,No
5/10/2017,MountGambier,0.7,17.3,0,NA,NA,NNW,26,N,NNW,15,11,92,65,1026.5,1023.7,NA,2,9.1,16.7,No,No
5/11/2017,MountGambier,6.2,18.1,0.4,NA,NA,NNW,19,N,NNW,11,9,99,70,1026,1024.3,7,1,10.6,17.5,No,No
5/12/2017,MountGambier,10.6,15.9,0.4,NA,NA,S,31,SSE,S,13,19,84,69,1026.8,1024.8,NA,NA,12.9,14.1,No,No
5/13/2017,MountGambier,0,15.3,0.2,NA,NA,SE,35,NA,SE,0,17,97,61,1026,1023.7,NA,3,7.1,14.2,No,No
5/14/2017,MountGambier,4.9,15.6,0,NA,NA,E,24,ESE,SSE,9,11,96,76,1025.8,1023.3,8,8,10,13.5,No,No
5/15/2017,MountGambier,3.9,17.2,0,NA,NA,ESE,28,ENE,SSE,6,17,98,72,1022.7,1019,1,4,10.2,15.8,No,No
5/16/2017,MountGambier,3.5,14.8,0.2,NA,NA,NE,33,NE,NNE,19,15,92,74,1017.3,1013.3,8,8,8.9,13.9,No,Yes
5/17/2017,MountGambier,8.9,14.6,2.2,NA,NA,NNE,41,NNE,NNE,28,24,80,78,1014.4,1014.3,5,7,12.7,14.1,Yes,Yes
5/18/2017,MountGambier,10.1,16.5,6.6,NA,NA,NE,30,E,SSE,11,7,88,83,1021.7,1020.1,8,7,12.5,14.9,Yes,Yes
5/19/2017,MountGambier,11.9,15.9,18.6,NA,NA,NNE,35,ENE,ENE,20,13,96,87,1016.3,1014.2,7,7,12.9,14.5,Yes,Yes
5/20/2017,MountGambier,11,16.9,4.8,NA,NA,N,37,N,N,20,20,97,85,1014.3,1013.7,8,6,12.4,16.3,Yes,No
5/21/2017,MountGambier,10.5,21,0,NA,NA,N,33,N,N,15,17,88,61,1018.2,1016.6,8,NA,13.3,20.5,No,No
5/22/2017,MountGambier,9.4,20.8,0,NA,NA,N,63,NNE,N,24,33,69,55,1015.9,1012.6,1,5,14.8,19.2,No,Yes
5/23/2017,MountGambier,10.3,17.7,5,NA,NA,NA,NA,N,NNW,15,15,99,88,1015.8,1012.5,8,8,11.5,14.4,Yes,NA
5/24/2017,MountGambier,NA,NA,NA,NA,NA,NA,NA,NA,W,NA,22,NA,76,NA,1018.5,NA,8,NA,14.5,NA,NA
5/25/2017,MountGambier,NA,16.8,NA,NA,NA,WNW,39,N,WNW,15,20,96,81,1018.8,1017.6,8,8,12.9,16.4,NA,Yes
5/26/2017,MountGambier,3.9,15.6,4.6,NA,NA,NNE,30,NNE,N,11,17,99,66,1022.7,1018.8,5,3,9.4,14.1,Yes,No
5/27/2017,MountGambier,9.3,17,0,NA,NA,N,48,N,NNW,22,26,77,76,1012.3,1006.9,7,3,13,16,No,Yes
5/28/2017,MountGambier,6.3,12.1,14.6,NA,NA,W,56,NNW,SW,13,26,95,73,1009.3,1011,8,8,8.5,10.2,Yes,Yes
5/29/2017,MountGambier,4.4,14.6,6.2,NA,NA,NNW,35,NNW,NNW,15,17,89,91,1020,1018.2,8,8,7.7,12.2,Yes,Yes
5/30/2017,MountGambier,6.7,13.1,10.8,NA,NA,SW,57,SW,SSW,15,28,74,66,1026,1027.9,4,1,9.7,11.7,Yes,No
5/31/2017,MountGambier,3.1,14,1,NA,NA,S,26,NA,S,0,13,93,74,1035.9,1035.4,NA,8,8,12,No,No
6/1/2017,MountGambier,1.6,14,0,NA,NA,NA,NA,NA,N,0,9,98,62,1039,1036.7,NA,4,7.3,13.1,No,NA
6/2/2017,MountGambier,0.1,13.6,NA,NA,NA,N,19,NE,NNE,9,11,92,68,1038.3,1035.7,NA,8,6.3,11.4,NA,No
6/3/2017,MountGambier,-2.1,13.6,0,NA,NA,NNW,26,NNE,NNW,6,11,98,60,1034.7,1031,NA,NA,5,13,No,No
6/4/2017,MountGambier,1.2,14,0.2,NA,NA,N,30,N,NNW,11,13,89,88,1029.2,1026.3,NA,8,6.9,12.5,No,No
6/5/2017,MountGambier,6.8,14.9,0.6,NA,NA,WSW,50,NNW,WSW,17,31,99,74,1025.4,1023.7,8,8,12,14.1,No,No
6/6/2017,MountGambier,7.1,13.8,1,NA,NA,S,33,SW,SSE,11,19,76,68,1031.1,1031.1,2,3,10.1,11.2,No,No
6/7/2017,MountGambier,-0.7,14.1,0,NA,NA,WSW,15,NA,S,0,9,97,64,1032.2,1029.6,NA,8,4.8,13.6,No,No
6/8/2017,MountGambier,1.8,14.5,0.8,NA,NA,SSW,39,NNW,SSW,20,20,98,66,1029.2,1030,8,1,7.1,12.9,No,No
6/9/2017,MountGambier,6.9,14.7,0.2,NA,NA,SSW,39,SW,S,9,20,91,75,1035.6,1034.3,8,8,10.9,13.1,No,No
6/10/2017,MountGambier,5.9,14.6,0.2,NA,NA,NNW,19,N,SW,6,7,99,77,1035.5,1032.6,7,8,8.1,12.9,No,No
6/11/2017,MountGambier,6.9,12.6,0,NA,NA,N,31,N,NNW,15,19,92,95,1029.1,1026,8,8,9,11.9,No,Yes
6/12/2017,MountGambier,8.4,15.7,1.8,NA,NA,SW,28,NW,SW,11,17,98,76,1027.5,1027.5,8,3,11.8,14.5,Yes,No
6/13/2017,MountGambier,7,14.5,0.4,NA,NA,NW,19,NE,NNW,9,6,92,77,1032,1029.5,8,8,10.7,14,No,No
6/14/2017,MountGambier,5.6,15,0.2,NA,NA,N,37,N,NNW,17,17,91,77,1028.3,1026,NA,7,9.4,14.5,No,No
6/15/2017,MountGambier,8.3,17,0,NA,NA,N,26,N,NNW,13,13,91,70,1026.5,1024.6,7,1,9.4,16.2,No,No
6/16/2017,MountGambier,4.2,17.1,0,NA,NA,N,19,NE,NNW,9,9,96,66,1025.5,1023.2,8,NA,8.6,16.3,No,No
6/17/2017,MountGambier,4,16.4,0.2,NA,NA,NE,22,N,NW,7,15,99,70,1026.2,1025.2,2,NA,7.1,16.2,No,No
6/18/2017,MountGambier,6.3,16.4,0.8,NA,NA,NW,26,NNE,NNW,2,15,99,80,1030.3,1029,5,5,9.6,14.7,No,No
6/19/2017,MountGambier,8.5,16,1,NA,NA,NNW,26,N,NNW,15,13,99,87,1031.4,1029.3,8,7,11.5,14.6,No,No
6/20/2017,MountGambier,6.2,16.3,0,NA,NA,N,41,N,NW,24,22,89,70,1026.3,1024.1,NA,NA,8.7,15.5,No,Yes
6/21/2017,MountGambier,8.7,13.2,2,NA,NA,S,20,NA,SE,0,11,98,82,1029.2,1028.3,NA,8,11.1,12,Yes,No
6/22/2017,MountGambier,7,15.7,0,NA,NA,N,31,N,NNW,13,15,92,67,1027,1022.4,8,NA,10,14.9,No,No
6/23/2017,MountGambier,5.4,16.2,0,NA,NA,N,37,NNW,W,24,24,90,70,1017,1014.4,8,4,6.4,14.9,No,Yes
6/24/2017,MountGambier,4.8,12.3,2.2,NA,NA,W,28,NNW,W,7,15,93,70,1020,1018,5,8,8.2,11.5,Yes,No
6/25/2017,MountGambier,6.4,NA,0.6,NA,NA,NA,NA,NW,W,13,19,91,84,1016.9,1016.2,8,8,8.6,12.2,No,NA
1/1/2009,Nuriootpa,13.3,22.7,0,NA,12.2,WSW,61,SW,W,22,28,66,37,1010.4,1011.4,7,2,16.7,21.1,No,No
1/2/2009,Nuriootpa,7,22.4,0,8,12.8,SE,41,ESE,ESE,20,17,47,25,1020.1,1017.8,3,2,13.7,20.8,No,No
1/3/2009,Nuriootpa,10.5,28.9,0,8,12.9,SE,41,ENE,ESE,19,7,35,13,1018,1014.5,4,5,16.8,26.4,No,No
1/4/2009,Nuriootpa,9.8,33.1,0,8,11.7,WSW,37,ENE,WNW,15,22,23,7,1014.1,1011.8,6,5,23.5,32.8,No,No
1/5/2009,Nuriootpa,12.5,32.6,0,11.2,13.3,W,35,ESE,W,9,17,26,12,1015,1012.4,0,1,22,31,No,No
1/6/2009,Nuriootpa,12.1,33.8,0,10,13.7,SW,50,NE,WSW,7,22,23,14,1012.1,1008.9,0,0,24.3,32.5,No,No
1/7/2009,Nuriootpa,11.7,26,0,11.6,11.8,WSW,43,SW,SW,11,17,NA,44,1012.7,1012.4,4,3,18.2,24.7,No,No
1/8/2009,Nuriootpa,9,23.3,0,8,13.2,SE,43,SSE,SSE,17,20,49,29,1019.3,1018.4,4,6,16,21.8,No,No
1/9/2009,Nuriootpa,9.8,24.9,0,9,8.7,SE,46,E,ENE,22,13,43,22,1018.6,1014.7,7,7,14.3,22.3,No,No
1/10/2009,Nuriootpa,12,29.4,0,7.6,13.1,SSE,41,ESE,NNE,13,9,43,15,1012.1,1008.9,1,NA,18.4,27.8,No,No
1/11/2009,Nuriootpa,11.2,28.3,0,7.6,12.2,SE,52,SE,SW,11,20,61,20,1012.1,1010.3,2,1,17.4,27.6,No,No
1/12/2009,Nuriootpa,13,32.4,0,8.8,13.2,SE,44,E,N,20,7,47,19,1016.9,1014.1,1,0,19,30,No,No
1/13/2009,Nuriootpa,17.9,40.3,0,10.6,13.7,NNW,48,N,NW,20,33,11,4,1011.3,1008.2,0,0,31,38.7,No,No
1/14/2009,Nuriootpa,17.2,34.8,0,14.8,11.6,WNW,35,NW,WNW,2,17,75,19,1012,1009.8,2,2,20.6,33.8,No,No
1/15/2009,Nuriootpa,10.8,27.3,0,9.6,11.8,SSW,39,SSW,SSW,11,17,61,25,1018.5,1017.2,4,4,16.8,26.4,No,No
1/16/2009,Nuriootpa,7.9,27.5,0,8,12.9,SSE,41,SSE,SW,17,20,57,22,1022.3,1020.1,2,0,16.9,26.6,No,No
1/17/2009,Nuriootpa,10.2,26.6,0,8,13,ESE,39,E,SSE,17,13,48,16,1023,1019.8,4,2,14.2,25.2,No,No
1/18/2009,Nuriootpa,14.2,31.6,0,10,13.3,SE,35,E,ENE,15,17,29,10,1019.2,1015.7,3,3,21.1,30.1,No,No
1/19/2009,Nuriootpa,12.3,38,0,10.2,13.4,WSW,48,NE,WSW,9,24,17,5,1012.4,1008.7,0,0,28.1,37.2,No,No
1/20/2009,Nuriootpa,13.5,36.3,0,14,12.6,WSW,52,NE,SW,9,19,20,10,1007.6,1008.5,2,5,29.2,33.9,No,No
1/21/2009,Nuriootpa,14.1,30.7,0,12.6,12.5,WSW,37,ENE,SW,11,15,54,30,1010.9,1007.3,1,1,19.5,29.6,No,No
1/22/2009,Nuriootpa,11.9,29.5,0,10.2,11.4,WSW,67,WNW,W,30,37,20,44,1003,1003.3,6,6,24.2,26,No,No
1/23/2009,Nuriootpa,9.4,29,0,10.6,12.5,W,56,NNE,WNW,17,26,51,22,1008.1,1004.2,2,0,17.2,29,No,No
1/24/2009,Nuriootpa,14.6,27,1,10.4,11.4,W,50,WSW,SW,20,17,63,30,1012.6,1012.7,7,NA,16.8,24.4,No,No
1/25/2009,Nuriootpa,10.7,32.9,0,9.4,13.1,SE,26,ENE,WSW,15,13,54,13,1017.4,1016,0,0,17.7,30.9,No,No
1/26/2009,Nuriootpa,13.7,33.9,0,9.8,13.2,SE,39,E,ESE,20,17,49,16,1019.8,1016.9,0,0,20.1,31.2,No,No
1/27/2009,Nuriootpa,16.1,41.7,0,11.4,12.2,NE,31,NE,NNW,13,11,20,5,1014.8,1010.7,1,3,29.9,40,No,No
1/28/2009,Nuriootpa,21.1,44.1,0,15.2,11.6,N,70,NNE,NW,19,17,11,8,1009.2,1006.6,2,6,35.8,41.8,No,No
1/29/2009,Nuriootpa,26.9,42.5,0,15.2,10.9,NW,48,NNW,N,15,15,17,9,1010.7,1008.5,3,3,34.9,41.4,No,No
1/30/2009,Nuriootpa,22,41.9,0,14.8,12.7,NNW,54,N,NNE,9,15,19,9,1011.4,1008.6,2,3,34.4,40.4,No,No
1/31/2009,Nuriootpa,23.1,41,0,14.9,9.8,SE,59,NE,SSE,9,13,30,11,1012.9,1010.3,6,6,31.7,41,No,No
2/1/2009,Nuriootpa,23.2,39.8,0,14.8,7.1,ESE,54,ENE,WSW,15,11,45,17,1013.7,1010.6,7,6,25.9,38,No,No
2/2/2009,Nuriootpa,24.9,37.4,0.6,11.8,9.1,SSE,52,ESE,SE,19,26,33,22,1011.7,1009.7,7,4,28.8,35,No,No
2/3/2009,Nuriootpa,18.2,37.7,0,12,12.6,WSW,31,E,SE,15,11,52,24,1010.8,1007.5,3,3,25.3,35.3,No,No
2/4/2009,Nuriootpa,12.8,35.6,0,11.4,13.1,W,39,W,WSW,6,22,62,23,1008.5,1005.5,0,0,22.3,33.8,No,No
2/5/2009,Nuriootpa,12.6,36.1,0,10.6,12.3,W,30,NE,W,9,15,63,26,1008,1007.5,0,0,22.2,34.7,No,No
2/6/2009,Nuriootpa,17.7,41.7,0,9.8,10,NE,41,ENE,NNE,17,19,39,13,1007.9,1004.2,0,5,27.2,40.6,No,No
2/7/2009,Nuriootpa,19.8,43.9,0,11.4,12.4,NW,76,NNW,WSW,31,35,11,29,1002.9,1004.1,0,3,37.7,35.3,No,No
2/8/2009,Nuriootpa,16.9,24.6,0,18.2,5,SSE,43,SSE,S,13,17,70,36,1013.6,1014.3,6,7,19.4,24,No,No
2/9/2009,Nuriootpa,10.2,22.9,0,6,10.6,SSE,46,SE,S,20,22,52,26,1019.3,1016.7,4,4,14.1,21.9,No,No
2/10/2009,Nuriootpa,9.4,20.4,0,8,7.9,SSE,44,SSE,SSE,17,26,57,38,1020.5,1019.2,6,7,13.2,17.6,No,No
2/11/2009,Nuriootpa,7.2,20.6,0,7.2,10.6,SSE,50,SSE,SSE,17,28,46,32,1022.7,1020,3,2,13.1,19.7,No,No
2/12/2009,Nuriootpa,9.2,NA,0,6.2,12.5,NA,NA,SE,SE,24,24,62,21,1022,1019.1,4,0,13,21.4,No,No
2/13/2009,Nuriootpa,NA,26.2,0,8,12.5,SE,54,ESE,E,19,24,49,26,1021.5,1019,4,3,16.2,23.6,No,No
2/14/2009,Nuriootpa,13.9,29.8,0,10.8,12.3,ESE,54,E,SE,19,20,46,21,1020.4,1017.7,2,5,21,27.2,No,No
2/15/2009,Nuriootpa,14.5,30,0,12,10.9,SE,44,E,N,4,7,46,18,1017.1,1014.2,6,4,19,29.4,No,No
2/16/2009,Nuriootpa,15.9,30.3,0,8,12.6,SE,37,ESE,SE,19,7,58,24,1016.3,1013.1,3,2,19.8,28.6,No,No
2/17/2009,Nuriootpa,15,31.9,0,10,NA,SE,37,NE,ENE,9,13,39,23,1013.2,1010.9,2,6,24.6,28.9,No,No
2/18/2009,Nuriootpa,15.1,32.8,0,NA,10,SE,30,ENE,E,6,13,33,16,1010.8,1008,NA,NA,24.7,30.7,No,No
2/19/2009,Nuriootpa,14.1,34.2,0,16,8,WSW,56,ESE,W,2,31,34,43,1009.2,1008.5,5,6,25.6,28.4,No,Yes
2/20/2009,Nuriootpa,14.4,25.1,1.6,9.6,10.1,S,37,SW,W,9,24,66,44,1016.6,1015.8,7,4,17,23.4,Yes,No
2/21/2009,Nuriootpa,14.4,25.7,0,8,11,ESE,39,SSE,SE,22,20,58,31,1020,1016.9,6,0,16.9,24.6,No,No
2/22/2009,Nuriootpa,12.8,30.7,0,7.8,12.4,SE,39,E,W,17,11,64,19,1016.7,1012.8,0,1,16.9,27.9,No,No
2/23/2009,Nuriootpa,10.6,28.9,0,7.8,11.2,WSW,44,NA,W,0,28,50,21,1012.2,1012.9,6,1,19.5,27.9,No,No
2/24/2009,Nuriootpa,10.5,25.1,0,10.4,12.2,ESE,48,ESE,ESE,22,19,55,19,1019.5,1016.8,2,NA,13.8,23.3,No,No
2/25/2009,Nuriootpa,12.9,30,0,8.8,12.1,ESE,37,ENE,E,19,13,37,12,1018.2,1015.9,2,3,16.7,28.6,No,No
2/26/2009,Nuriootpa,16.7,35,0,9.8,12.1,NNE,35,ENE,NNE,19,15,21,7,1015.6,1012.4,6,5,22.1,33.7,No,No
2/27/2009,Nuriootpa,21.9,34.2,0,12.6,6.4,W,46,SE,W,7,22,13,33,1012.4,1011.7,4,4,25.5,29.6,No,No
2/28/2009,Nuriootpa,12.7,29.1,0,8,11.5,SSW,52,SE,SSW,17,11,66,22,1015.3,1013.2,3,2,16.9,27.8,No,No
3/1/2009,Nuriootpa,13.1,23.1,0,8,5.1,E,35,ESE,E,17,6,64,35,1016.3,1014.2,7,8,14.1,21.9,No,No
3/2/2009,Nuriootpa,13.8,26.2,0.2,4.2,0.3,ENE,37,ENE,E,17,15,60,47,1012.5,1009.3,7,8,16.8,25.5,No,No
3/3/2009,Nuriootpa,16.4,28,1,5,1.7,WSW,65,WNW,W,15,37,39,96,1003.9,1008.5,8,8,26.1,16.4,No,Yes
3/4/2009,Nuriootpa,12.1,19.5,12.6,3.2,8.6,WSW,72,W,WSW,35,41,55,46,1019.5,1020.3,3,6,14.8,18.5,Yes,No
3/5/2009,Nuriootpa,11.7,21.3,0.2,6.4,4.3,SW,37,SW,SW,13,19,81,52,1023,1021.2,7,7,14.1,20.7,No,No
3/6/2009,Nuriootpa,13,21.7,0,3.8,5.4,SW,26,SW,SSW,2,9,82,53,1019.6,1016.4,6,7,14.1,19.7,No,No
3/7/2009,Nuriootpa,9.6,23.7,0,3.6,9.2,SE,50,ESE,E,9,13,82,41,1017.7,1015.6,6,NA,15.3,23.4,No,No
3/8/2009,Nuriootpa,11.3,25.3,0,4.8,11.7,SE,54,ESE,SE,19,19,60,32,1019.4,1017,1,1,14.6,23.7,No,No
3/9/2009,Nuriootpa,13.2,27.2,0,8.2,11.6,SE,35,ESE,SE,17,13,56,23,1019.1,1016.8,1,2,16.6,26.4,No,No
3/10/2009,Nuriootpa,15.6,28.3,0,NA,6.9,ESE,31,SE,SE,13,13,66,20,1017.3,1015.4,6,6,17.3,27.4,No,No
3/11/2009,Nuriootpa,14.7,28.2,0,7.4,NA,SSE,31,E,NE,7,7,67,33,1016.9,1014.1,4,6,19.2,26.5,No,No
